"","X","SUBJECT_ID","AGE_in_years","CONDITION_1_1yes","CONDITION_2_1yes","CONDITION_3_1yes","age_c","age_2c","age_3c","GENDER_1female","fieldid","FIELDSITE","berlin","laplata","phoenix","pune","shuar","wiichi","tanna","hadza","T1_choice_1yes"
"514",878,"Suheyla-2017-03-29-11-40",5.96,1,0,0,-1.13162616553938,1.28057777853336,-1.44913532119664,1,1,"berlin",1,0,0,0,0,0,0,0,0
"515",879,"Suheyla-2017-04-03-14-50",7.98,1,0,0,-0.317198031259015,0.100614591034595,-0.0319147501921046,0,1,"berlin",1,0,0,0,0,0,0,0,1
"516",880,"Suheyla-2017-04-03-15-21",8.97,0,1,0,0.0819523909873016,0.00671619438853555,0.000550408188475987,0,1,"berlin",1,0,0,0,0,0,0,0,0
"517",881,"Suheyla-2017-04-05-14-19",6.71,0,0,1,-0.829239482019442,0.687638118539872,-0.570216677234827,0,1,"berlin",1,0,0,0,0,0,0,0,0
"518",882,"Suheyla-2017-04-05-14-47",6.82,0,0,1,-0.784889435103184,0.616051425336596,-0.483532255226952,1,1,"berlin",1,0,0,0,0,0,0,0,0
"519",883,"Suheyla-2017-04-06-14-21",7.6,0,1,0,-0.47040728424245,0.221283013068357,-0.104093141226473,0,1,"berlin",1,0,0,0,0,0,0,0,0
"520",884,"Suheyla-2017-04-06-15-00",7.51,1,0,0,-0.506693686264843,0.256738491700655,-0.13008777276588,1,1,"berlin",1,0,0,0,0,0,0,0,0
"521",885,"Suheyla-2017-04-06-15-45",9.55,0,1,0,0.315798092909386,0.0997284354852053,0.0314940497350646,1,1,"berlin",1,0,0,0,0,0,0,0,0
"522",886,"Suheyla-2017-04-10-10-38",6.58,1,0,0,-0.881653173829564,0.777312318923744,-0.685319873035937,1,1,"berlin",1,0,0,0,0,0,0,0,1
"523",887,"Suheyla-2017-04-10-11-05",9.98,1,0,0,0.489166458127483,0.239283823756987,0.117049620554406,0,1,"berlin",1,0,0,0,0,0,0,0,1
"524",888,"Suheyla-2017-04-10-12-26",9.71,0,0,1,0.380307252060306,0.144633605969661,0.0550052092418949,1,1,"berlin",1,0,0,0,0,0,0,0,0
"525",889,"Suheyla-2017-04-10-11-31",8.3,0,1,0,-0.188179712957175,0.0354116043686449,-0.00666374554544465,1,1,"berlin",1,0,0,0,0,0,0,0,0
"526",890,"Suheyla-2017-04-10-12-52",7.22,0,1,0,-0.623616537225885,0.388897585501603,-0.242522965606017,1,1,"berlin",1,0,0,0,0,0,0,0,0
"527",891,"Suheyla-2017-04-11-12-59",6.68,0,1,0,-0.841334949360239,0.707844497014997,-0.595534314051036,1,1,"berlin",1,0,0,0,0,0,0,0,0
"528",892,"Iris-2017-03-28-13-08",6.14,0,1,0,-1.05905336149459,1.121594022493,-1.18782791975345,0,1,"berlin",1,0,0,0,0,0,0,0,0
